frame_id,player_id,joint_0_x_m,joint_0_y_m,joint_0_z_m,joint_1_x_m,joint_1_y_m,joint_1_z_m,joint_2_x_m,joint_2_y_m,joint_2_z_m,joint_3_x_m,joint_3_y_m,joint_3_z_m,joint_4_x_m,joint_4_y_m,joint_4_z_m,joint_5_x_m,joint_5_y_m,joint_5_z_m,joint_6_x_m,joint_6_y_m,joint_6_z_m,joint_7_x_m,joint_7_y_m,joint_7_z_m,joint_8_x_m,joint_8_y_m,joint_8_z_m,joint_9_x_m,joint_9_y_m,joint_9_z_m,joint_10_x_m,joint_10_y_m,joint_10_z_m,joint_11_x_m,joint_11_y_m,joint_11_z_m,joint_12_x_m,joint_12_y_m,joint_12_z_m,joint_13_x_m,joint_13_y_m,joint_13_z_m,joint_14_x_m,joint_14_y_m,joint_14_z_m,joint_15_x_m,joint_15_y_m,joint_15_z_m,joint_16_x_m,joint_16_y_m,joint_16_z_m
227,player_0,2.2328596,9.79746,0.119220674,2.0689836,9.927354,-0.05242932,2.2976053,10.771306,-0.64685535,2.6682832,10.812435,0.49544138,1.0716666,11.714461,-1.3759211,1.236904,7.9895473,-0.1854712,2.214515,9.264663,-0.8842372,2.1727815,8.973738,0.3991312,2.8892632,10.308715,0.025472581,3.2902188,10.571942,-0.48222646,3.1317658,8.252667,-0.11448628,2.651622,9.440114,1.509634,1.502099,11.560786,-0.269906,2.4509566,10.64656,0.5706169,2.2056143,11.839835,1.5840639,2.7319207,8.839787,0.0018413663,2.108902,9.484525,0.07815862
227,player_1,3.099992,2.5216737,0.043097477,3.0816667,2.6709583,-0.027932487,3.0638893,2.6835344,-0.017842934,3.1407263,2.6515844,0.04354983,2.9488993,2.914244,-0.16993141,2.8596337,2.2951896,-0.06264854,2.9071808,2.640204,-0.22103417,3.2198076,2.5837152,-0.03252981,3.1179967,2.6845827,-0.044079922,3.1471367,2.791719,-0.13526034,3.3711028,2.3114257,0.04071949,3.1966295,2.5995145,0.32065487,2.909341,2.7634196,-0.08600379,3.1667829,2.6627638,0.03906495,3.0952876,2.9428518,0.286423,3.3453496,2.5326355,0.24392328,2.9832573,2.406374,-0.16392326
228,player_0,2.2075899,9.814336,0.09010765,2.0396225,9.907925,-0.09091699,2.2865047,10.780301,-0.6590605,2.6150947,10.781678,0.5003227,1.0650609,11.629887,-1.3538103,1.2309101,8.041397,-0.19463816,2.16803,9.267775,-0.848776,2.1227655,8.954322,0.37576854,2.8280587,10.326895,0.009098172,3.3118134,10.535805,-0.47467998,3.1088543,8.247241,-0.12503064,2.590721,9.44871,1.4309181,1.4875615,11.5180435,-0.32236066,2.4177196,10.651219,0.5827191,2.1423216,11.773059,1.5090925,2.6558414,8.825814,0.021879464,2.126429,9.484378,0.05812049
228,player_1,3.0434442,2.457857,0.03561491,3.0292914,2.5829895,-0.02397982,3.0077252,2.5900912,-0.019151695,3.085101,2.5711,0.04251558,2.90875,2.7929535,-0.15363052,2.8216374,2.2454288,-0.05018805,2.8699937,2.55084,-0.20070393,3.154684,2.5053427,-0.033118866,3.0615873,2.5957155,-0.039700203,3.0853963,2.6832976,-0.112697914,3.2852612,2.2536466,0.034010902,3.128581,2.5146816,0.28611785,2.873044,2.6654558,-0.07825939,3.1074533,2.5775788,0.035610177,3.0415783,2.8155365,0.25570717,3.2553122,2.4616911,0.21945365,2.9474258,2.3421142,-0.13945365
229,player_0,2.196853,9.727051,0.04303333,2.050199,9.817278,-0.067670375,2.3066034,10.654373,-0.66510487,2.598382,10.647626,0.50686234,1.0978988,11.402491,-1.2789084,1.2579391,8.00811,-0.24252519,2.1200573,9.199205,-0.7928183,2.1319134,8.911907,0.34430873,2.839157,10.264465,0.0073925257,3.3261294,10.390958,-0.42541072,3.0993795,8.183681,-0.08416319,2.5662003,9.370487,1.3541073,1.5083673,11.338064,-0.317359,2.3920078,10.5293455,0.568377,2.1890519,11.608004,1.476111,2.648665,8.768692,0.029849976,2.1120265,9.419678,0.050150022
229,player_1,2.9937356,2.3781934,0.037867144,2.9733672,2.492218,-0.021415181,2.9543808,2.4963517,-0.019368678,3.0312266,2.4847026,0.04424509,2.8580754,2.6880555,-0.14883536,2.7694051,2.1630125,-0.04429753,2.8187532,2.4603145,-0.19128981,3.1021879,2.4167008,-0.03537955,3.0067332,2.503198,-0.036287792,3.0271826,2.5815406,-0.10204584,3.2253833,2.1676886,0.035660766,3.072765,2.4268467,0.2766513,2.8228273,2.5658047,-0.079908974,3.0526996,2.4899771,0.034990992,2.9882586,2.7138093,0.24774829,3.1897566,2.3747187,0.21614972,2.899321,2.2541142,-0.1361497
230,player_0,2.243827,9.719768,-0.0064645708,2.0509796,9.7663145,-0.084964156,2.3204365,10.420745,-0.6223372,2.5731387,10.409752,0.4119016,1.23648,11.025987,-1.1409125,1.3667829,8.136597,-0.28804368,2.0753088,9.184958,-0.73637605,2.2895668,8.946608,0.2995791,2.8031774,10.153775,-0.06150019,3.1798482,10.260772,-0.30366194,3.0388918,8.184455,-0.044023693,2.5079017,9.286204,1.2184618,1.4852809,10.998334,-0.31450242,2.370983,10.391689,0.48929936,2.289515,11.318428,1.2916677,2.6603446,8.790317,0.13074423,2.074551,9.309632,-0.050744265
230,player_1,2.9401143,2.3889496,0.043009527,2.900314,2.5221205,-0.040725157,2.880057,2.5236816,-0.03246147,2.9748678,2.5159395,0.04726442,2.762025,2.7548428,-0.19435531,2.6487536,2.1183236,-0.06387894,2.7113411,2.4810455,-0.24014357,3.071776,2.4160159,-0.05313748,2.945467,2.5327072,-0.058747157,2.9689634,2.6199462,-0.13129684,3.2261982,2.1160347,0.03604681,3.032303,2.4419875,0.32853994,2.717814,2.6048326,-0.11404637,2.999763,2.521184,0.03088506,2.9263225,2.7934716,0.28970668,3.163621,2.3769572,0.2639647,2.827257,2.220412,-0.18396473
231,player_0,2.24185,9.712313,-0.0054718256,2.0541537,9.755469,-0.082944244,2.3204207,10.409691,-0.615823,2.5718148,10.402831,0.41073954,1.2409577,11.009434,-1.1337607,1.3686358,8.14249,-0.2841338,2.079676,9.18331,-0.7274754,2.284343,8.942733,0.3014727,2.797229,10.144413,-0.05642554,3.1785932,10.253564,-0.3036695,3.0344381,8.193758,-0.03831324,2.5077424,9.28653,1.21495,1.4952466,10.984266,-0.30729598,2.3696082,10.378748,0.48386756,2.2870016,11.299993,1.286418,2.6584504,8.78759,0.12897505,2.0764453,9.312361,-0.04897508
231,player_1,2.9403276,2.3887796,0.0433961,2.9011276,2.5210521,-0.040188894,2.880566,2.5231302,-0.03181661,2.9757345,2.5151536,0.047491632,2.7625484,2.7546468,-0.19381738,2.649442,2.1187763,-0.06382577,2.713021,2.4809616,-0.2391339,3.0716398,2.4154842,-0.052821167,2.9458938,2.5326746,-0.05896093,2.9697275,2.6194873,-0.13074875,3.2266388,2.1165664,0.035963684,3.0327017,2.442201,0.32831362,2.7189102,2.6039941,-0.11328044,2.9998536,2.5205872,0.030617876,2.9269507,2.792683,0.28950688,3.163739,2.3770378,0.26384792,2.8271391,2.2203312,-0.18384793
232,player_0,2.2215924,9.584783,-0.03361672,2.1151273,9.56618,-0.029364035,2.3002799,9.980559,-0.40470913,2.5282314,10.014409,0.30897307,1.5000936,10.433612,-0.8122053,1.5264611,8.361829,-0.19170588,2.0712035,9.125112,-0.4749172,2.3760543,9.011869,0.21767725,2.6430764,9.877546,-0.009467304,2.9019763,9.890964,-0.13455641,2.8702664,8.348681,0.034111783,2.4082973,9.251304,0.98876715,1.6298369,10.402173,-0.17248237,2.3386147,9.986104,0.3388081,2.2947586,10.685814,0.9589845,2.6208534,8.836728,0.18159296,2.092801,9.274745,-0.10159293
232,player_1,2.8793097,2.3931556,0.045486853,2.8183587,2.5504405,-0.06422062,2.800533,2.5454216,-0.04762633,2.9112253,2.5499222,0.046770126,2.654583,2.832274,-0.24185309,2.5170934,2.0738063,-0.08370418,2.5924199,2.5111196,-0.29855743,3.0414867,2.415706,-0.07601639,2.8778374,2.5665896,-0.08425822,2.9063966,2.6632137,-0.16786659,3.2346632,2.0547936,0.03657934,2.9902391,2.4606633,0.39239874,2.6020157,2.6536982,-0.15398982,2.9452827,2.5530126,0.02283436,2.8523986,2.8842793,0.33208913,3.141984,2.378521,0.3196753,2.7483735,2.1804593,-0.23967531
233,player_0,2.1991534,9.493687,-0.026365697,2.1467144,9.476716,-0.019035593,2.3078372,9.797775,-0.31797534,2.560792,9.837889,0.22807378,1.6275793,10.143646,-0.6567422,1.5927474,8.430923,-0.19099087,2.0670948,9.086696,-0.36613268,2.415155,9.072573,0.14554818,2.5961847,9.743634,0.033723548,2.7450962,9.689679,-0.047785863,2.7945812,8.424312,0.07631442,2.4212945,9.250388,0.8602174,1.692909,10.091669,-0.114890754,2.3070457,9.777872,0.2601262,2.3006516,10.41959,0.8052252,2.62609,8.841627,0.19724475,2.0831318,9.227179,-0.11724478
233,player_1,2.8281262,2.514827,0.038863756,2.726475,2.7105682,-0.09403346,2.7222116,2.694055,-0.06893108,2.8663065,2.7314057,0.03637169,2.5360727,3.0614283,-0.30786246,2.355309,2.1227722,-0.101084046,2.4647188,2.66927,-0.37787172,3.0245037,2.545835,-0.10975676,2.8156595,2.7304897,-0.11831901,2.8495822,2.8366857,-0.21741697,3.2647536,2.085673,0.05039888,2.9710464,2.6095126,0.48607472,2.4743917,2.8309748,-0.19695678,2.8940887,2.7116625,0.015154786,2.7771146,3.1275947,0.38945398,3.1456056,2.4932842,0.39045238,2.6666045,2.2626312,-0.3104524
234,player_0,2.2044582,9.448551,-0.029289737,2.1611643,9.420374,-0.017187566,2.3194227,9.71184,-0.29453242,2.59003,9.763684,0.20464648,1.6666489,10.0497875,-0.6170844,1.6095945,8.427772,-0.19135663,2.0777247,9.044403,-0.351671,2.4437225,9.074146,0.118327186,2.594342,9.681487,0.035348862,2.6917424,9.632005,-0.01714392,2.7798512,8.41695,0.0905404,2.438527,9.220123,0.84229267,1.7129776,9.982545,-0.10587901,2.3058715,9.698421,0.22582805,2.3177674,10.335006,0.7699044,2.6422486,8.841302,0.20384483,2.0748475,9.201919,-0.12384483
234,player_1,2.8118703,2.6654263,0.04670164,2.732051,2.7991247,-0.060572624,2.7320764,2.7915916,-0.035093002,2.8507133,2.8191657,0.045787197,2.5560489,3.099033,-0.24174353,2.4061277,2.3191612,-0.05169852,2.5249293,2.7741928,-0.28923294,2.9705832,2.6694243,-0.07519267,2.787811,2.844283,-0.091770224,2.8383217,2.9034688,-0.14856023,3.173304,2.2804496,0.056814592,2.9142354,2.7382448,0.4210293,2.5067208,2.9026961,-0.1463966,2.8677273,2.8269567,0.018466935,2.7621818,3.1587982,0.3259988,3.0597382,2.6173942,0.32637328,2.6749735,2.4491904,-0.24637327
235,player_0,2.2101955,9.439031,-0.031820208,2.1889584,9.392827,-0.023376212,2.3228967,9.683481,-0.29583597,2.613546,9.747285,0.17387892,1.68746,10.030667,-0.6051419,1.6103122,8.428179,-0.19931164,2.0896368,9.045178,-0.37194967,2.4547253,9.077519,0.08881483,2.6037598,9.6520405,0.029745027,2.659226,9.615051,-0.019034281,2.777577,8.420606,0.08396293,2.4647849,9.215745,0.8370579,1.7267358,9.960065,-0.112140894,2.3223126,9.681927,0.2033189,2.3127503,10.307475,0.7538251,2.66027,8.85327,0.20864822,2.07977,9.188319,-0.12864822
235,player_1,2.8059225,2.662103,0.05267749,2.7276237,2.755339,-0.03748917,2.7210786,2.7469442,-0.018157497,2.8397753,2.7779818,0.052470095,2.5607839,3.018454,-0.19453017,2.432481,2.3513513,-0.031067908,2.5542095,2.7408242,-0.23308222,2.9342237,2.634434,-0.053650603,2.7615604,2.8125658,-0.083622694,2.8235812,2.8392706,-0.11852358,3.1119704,2.3084903,0.06279869,2.8804808,2.7302217,0.37914455,2.523196,2.8462596,-0.11248879,2.8352866,2.7999701,0.017986964,2.7573636,3.0803683,0.27205262,2.9953866,2.6016157,0.28960595,2.6760638,2.4739726,-0.20960595
236,player_0,2.2325046,9.3658085,-0.017790318,2.2197983,9.323062,0.0075742006,2.3540304,9.617135,-0.26370093,2.618439,9.6828,0.15847015,1.7482355,9.966738,-0.5701399,1.6523666,8.437511,-0.16451284,2.1497922,9.038393,-0.34942737,2.4675078,9.038463,0.09544603,2.6036823,9.599737,0.0298322,2.664122,9.583143,-0.032408044,2.7754445,8.443642,0.098269366,2.494084,9.197671,0.8358301,1.7847382,9.885621,-0.091655985,2.3658855,9.632153,0.19673397,2.3121295,10.224894,0.71762455,2.67361,8.848337,0.19766706,2.11314,9.178023,-0.11766705
236,player_1,2.7613661,2.6600394,0.050062213,2.6768067,2.7336683,-0.01729913,2.6707654,2.7067773,-0.013146281,2.8102055,2.7717426,0.05009151,2.5092862,3.0097394,-0.17963733,2.376297,2.3382049,-0.018877491,2.5396633,2.727481,-0.2265187,2.876886,2.6128888,-0.050084554,2.7130754,2.8015792,-0.090484604,2.779712,2.8054924,-0.1254554,3.052765,2.2817068,0.07301955,2.850552,2.730455,0.39125323,2.4898307,2.8199866,-0.091950774,2.7803535,2.7867823,0.011041764,2.7035656,3.066812,0.26150987,2.9413729,2.5738623,0.28742447,2.6305628,2.4843538,-0.20742448
237,player_0,2.2325213,9.358247,-0.020610452,2.2213771,9.316056,0.008632198,2.3584158,9.610627,-0.26173964,2.6167808,9.672632,0.15852804,1.7498904,9.959447,-0.57015884,1.6530023,8.431257,-0.16241303,2.15177,9.029908,-0.34924445,2.4672904,9.030783,0.096289754,2.603916,9.594435,0.03031519,2.6663456,9.577072,-0.030485436,2.778011,8.435045,0.09569677,2.4925635,9.189414,0.83499956,1.7863206,9.878874,-0.0914032,2.369211,9.62458,0.19734958,2.3125944,10.217515,0.71811044,2.6749978,8.839019,0.1977437,2.1157877,9.170659,-0.1177437
237,player_1,2.7611713,2.6653616,0.05068373,2.6782649,2.738148,-0.01724191,2.6715932,2.7123516,-0.012960784,2.811069,2.7765362,0.05083689,2.5102174,3.014223,-0.17951028,2.3768392,2.3426185,-0.0191065,2.540171,2.7332706,-0.22591203,2.8777847,2.6181262,-0.04973562,2.7137587,2.8083587,-0.08892821,2.7811015,2.810758,-0.1250812,3.0538273,2.2871027,0.07296107,2.8513756,2.735596,0.39150774,2.4907548,2.8264809,-0.091120705,2.780034,2.7915475,0.012323,2.7051296,3.0714257,0.26250398,2.941865,2.5789642,0.2866432,2.6316378,2.4910347,-0.2066432
238,player_0,2.228204,9.295197,-0.04691331,2.251535,9.252666,0.01497893,2.391264,9.602806,-0.28420606,2.6578035,9.665605,0.16726336,1.7129266,10.019041,-0.62494475,1.6071237,8.309431,-0.15827039,2.168405,8.97367,-0.40511525,2.5171514,8.933011,0.108454436,2.6476023,9.618146,0.0065914243,2.7298794,9.604994,-0.06645702,2.872456,8.319168,0.10611589,2.52581,9.14858,0.9540145,1.7731175,9.933066,-0.11007151,2.439646,9.627381,0.20134012,2.3238518,10.272316,0.7889711,2.735178,8.7589035,0.21468224,2.136225,9.142815,-0.13468224
238,player_1,2.7359183,2.6828182,0.045570478,2.6535027,2.761064,-0.004717022,2.6554098,2.7403834,-0.019282587,2.8137705,2.8118975,0.051179145,2.4646611,3.0865917,-0.20239036,2.3153057,2.3183606,-0.029994778,2.51673,2.7658038,-0.25036293,2.883649,2.6248164,-0.05226837,2.7023258,2.8720264,-0.10096677,2.776641,2.847897,-0.14620358,3.0640986,2.2588153,0.07360482,2.8617446,2.7739334,0.45497525,2.4488142,2.8750598,-0.09491685,2.768697,2.8379364,0.016737033,2.6833198,3.1478238,0.2984756,2.9540434,2.576287,0.3137423,2.599615,2.5208988,-0.23374231
239,player_0,2.350766,9.179692,-0.038199373,2.3684714,9.187866,0.045025237,2.485058,9.431933,-0.18084544,2.6716776,9.49258,0.12714863,2.0184872,9.714642,-0.4190142,1.9317732,8.527901,-0.10179896,2.327719,9.018985,-0.2563484,2.5695474,8.951372,0.08004919,2.6594634,9.440913,0.01982946,2.7186873,9.454296,-0.05474449,2.8209515,8.564874,0.10700577,2.6019535,9.114312,0.6965194,2.0607727,9.651666,-0.04104034,2.5080314,9.443516,0.1446391,2.4353297,9.90229,0.56990415,2.7291222,8.83821,0.15765315,2.3009355,9.137465,-0.07765315
239,player_1,2.7085338,2.6164043,0.03453865,2.6196787,2.7137392,0.007116869,2.637165,2.7106369,-0.04392618,2.830184,2.796833,0.053750522,2.3956938,3.133541,-0.2606994,2.2097914,2.1835246,-0.060955517,2.4929948,2.7484725,-0.30440208,2.9027214,2.566677,-0.06596691,2.6959298,2.895035,-0.13107261,2.7825272,2.846331,-0.18861127,3.1102138,2.1295357,0.07277761,2.8989549,2.7541473,0.5625093,2.387503,2.8877456,-0.10337091,2.7707996,2.8325837,0.009431541,2.674963,3.189761,0.37585634,2.9982257,2.4943857,0.3614303,2.5584102,2.482216,-0.2814303
240,player_0,2.5058193,9.140341,-0.020462893,2.501507,9.16753,0.055247195,2.5970972,9.329387,-0.093910076,2.7145846,9.372509,0.09649039,2.3112066,9.497467,-0.24788806,2.2387674,8.747421,-0.055666946,2.4895005,9.077773,-0.13908833,2.634182,9.008486,0.06886026,2.7035122,9.32892,0.033154912,2.7466428,9.35714,-0.034814082,2.8073983,8.786815,0.09016095,2.6909368,9.118504,0.46910343,2.3386474,9.463623,0.0068944693,2.595513,9.324929,0.10897328,2.558826,9.629854,0.37982365,2.7517161,8.934932,0.11679039,2.461903,9.142923,-0.036790393
240,player_1,2.675866,2.5412123,0.025117297,2.5690455,2.6502628,0.010181755,2.603962,2.663436,-0.066587366,2.8269236,2.7711961,0.05735253,2.2933097,3.1841712,-0.33971977,2.0906749,2.0376992,-0.10946684,2.4572763,2.71383,-0.38692114,2.889856,2.468176,-0.06622472,2.6650097,2.8978984,-0.17161986,2.7775202,2.8387237,-0.25404364,3.1718047,1.9747703,0.03869017,2.9333692,2.7259095,0.66298807,2.316004,2.9100938,-0.11812126,2.7582695,2.8222241,-0.023157805,2.644612,3.243778,0.45353365,3.0308647,2.3900363,0.42244002,2.513341,2.4142964,-0.34244004
241,player_0,2.560358,9.2254505,-0.031812027,2.558475,9.2606535,0.06038128,2.6608138,9.420798,-0.085500434,2.768734,9.461517,0.10313869,2.3839607,9.589828,-0.23301344,2.3057418,8.853627,-0.045216262,2.5462558,9.180195,-0.13474101,2.6954067,9.102833,0.06783653,2.7591772,9.42945,0.036147166,2.8068376,9.454438,-0.034657225,2.870993,8.887569,0.08928151,2.7522283,9.213877,0.4717598,2.4129977,9.560345,0.013094403,2.6544542,9.406809,0.11094739,2.6171005,9.721292,0.37688035,2.8165994,9.030001,0.11691261,2.5243995,9.244226,-0.036912605
241,player_1,2.7034657,2.5199409,0.01672247,2.5706394,2.6167898,0.003093399,2.6050615,2.6335082,-0.07502114,2.8510754,2.7665217,0.04251435,2.2842817,3.185031,-0.35806656,2.0785248,2.013846,-0.122763075,2.4765713,2.7051456,-0.42229322,2.8893175,2.4396832,-0.072419785,2.677071,2.8791473,-0.19569412,2.7790358,2.8271558,-0.2792858,3.200685,1.9502625,0.029671904,2.9680412,2.725682,0.6650052,2.3389504,2.8956366,-0.117619954,2.7626336,2.8089204,-0.05024132,2.6541874,3.2378173,0.45791277,3.048225,2.3685498,0.43630362,2.5259717,2.3886342,-0.35630363
242,player_0,2.5678287,9.344858,-0.03176243,2.570355,9.363832,0.08416329,2.6903899,9.559583,-0.08686378,2.8166878,9.623326,0.123795345,2.3851738,9.762141,-0.25303847,2.2745974,8.932269,-0.041385956,2.5810564,9.308883,-0.14809176,2.7279286,9.202324,0.08957415,2.7963636,9.600342,0.02920854,2.8648922,9.606222,-0.043246277,2.939134,8.982385,0.10967693,2.8117046,9.355445,0.5513494,2.4348495,9.740002,0.027527928,2.6826174,9.541942,0.12193714,2.6388545,9.9120035,0.42450613,2.8681912,9.134437,0.12939087,2.5362687,9.394392,-0.049390875
242,player_1,2.7568183,2.6045861,0.019146219,2.6634543,2.6695852,0.012127418,2.670762,2.6861978,-0.044829622,2.853533,2.8016758,0.042409696,2.4459925,3.0978315,-0.24960199,2.3007324,2.2564948,-0.06949248,2.5987432,2.7585838,-0.3091726,2.8805592,2.564262,-0.047468916,2.7289975,2.8740501,-0.1395384,2.8013065,2.855691,-0.20654678,3.1168375,2.219181,0.044439584,2.954404,2.7748814,0.48133913,2.5164547,2.8874085,-0.06646792,2.784275,2.8165429,-0.034201033,2.7037206,3.1199677,0.3367329,3.0024462,2.5079572,0.3239795,2.6237376,2.526391,-0.24397951
243,player_0,2.5676644,9.345232,-0.03152831,2.5703163,9.364264,0.08439873,2.6905189,9.560221,-0.086657256,2.8165405,9.623739,0.123963475,2.3846154,9.762761,-0.25304592,2.2740662,8.93204,-0.04198116,2.5809386,9.309087,-0.14842483,2.7278752,9.202091,0.09003461,2.7961457,9.60112,0.029016957,2.8650277,9.607052,-0.043149382,2.9397612,8.982161,0.109474726,2.8117301,9.355627,0.55186987,2.43448,9.740883,0.027577586,2.6828153,9.542482,0.12171252,2.6393116,9.913013,0.4249766,2.8682523,9.134655,0.12959342,2.5362074,9.394175,-0.04959342
243,player_1,2.7554076,2.6076946,0.01862748,2.6606398,2.6753125,0.012720574,2.668441,2.6910858,-0.04624822,2.8544264,2.8074253,0.04121326,2.441308,3.1084723,-0.25075865,2.2939916,2.2537694,-0.06973959,2.5961618,2.762383,-0.31273216,2.8820744,2.5683475,-0.049455322,2.7270095,2.8808281,-0.14213815,2.8009808,2.861166,-0.20761761,3.1193433,2.2147667,0.04698964,2.9549894,2.7787905,0.48901868,2.509583,2.89312,-0.06709167,2.7863379,2.8232365,-0.033979423,2.7015097,3.130375,0.34014824,3.0054832,2.5106854,0.3282047,2.618672,2.5263236,-0.24820468
244,player_0,2.5252223,9.47483,-0.03783916,2.523565,9.480047,0.105254084,2.7127886,9.778379,-0.14631617,2.8879623,9.87806,0.17398162,2.2462816,10.087553,-0.36029062,2.1042483,8.861591,-0.04554431,2.562188,9.422122,-0.2323362,2.7665536,9.249398,0.13212423,2.8520682,9.863751,0.010854557,2.9706593,9.866175,-0.077981144,3.0753186,8.936408,0.1579889,2.885888,9.490338,0.80892384,2.3356085,10.06404,0.03670028,2.691683,9.764431,0.18357958,2.6251402,10.312835,0.59454215,2.958366,9.181534,0.16551414,2.4703572,9.545505,-0.08551413
244,player_1,2.833495,2.7321358,0.03184109,2.7875762,2.7599432,0.021855172,2.7795374,2.7700725,-0.00058726966,2.8655286,2.8299444,0.04215937,2.6786728,2.9689953,-0.09738975,2.6175275,2.5800943,-0.0057474114,2.754167,2.8135881,-0.1336469,2.8829372,2.7246184,-0.007995937,2.8103511,2.8574579,-0.052302904,2.8394008,2.8694682,-0.08736187,3.0000534,2.5738144,0.04667661,2.9207535,2.828473,0.2392846,2.7270708,2.8667152,-0.0123974085,2.839009,2.8334403,5.4642558e-05,2.7988746,2.9716074,0.1749796,2.9467254,2.698811,0.17350426,2.7617135,2.696461,-0.09350427
245,player_0,2.493633,9.599084,-0.00962764,2.5052423,9.578551,0.12923752,2.7107916,9.904853,-0.15359299,2.9320204,10.036685,0.21486266,2.192042,10.257306,-0.41568232,1.9957379,8.884957,-0.032925054,2.5486255,9.516784,-0.2599433,2.7768736,9.328108,0.1503325,2.8797636,10.027599,0.02628988,3.011517,10.027781,-0.088101104,3.1203432,8.962902,0.20045619,2.9201922,9.615508,0.93916684,2.2881305,10.237184,0.043104693,2.6723478,9.909345,0.21156526,2.6171505,10.51492,0.686407,2.9865024,9.232382,0.18967381,2.4173272,9.673185,-0.10967381
245,player_1,2.8452685,2.949584,0.038167078,2.7860832,2.9888759,0.02311568,2.7640734,3.0056303,-0.010395892,2.8733761,3.101494,0.049297884,2.6418958,3.2706797,-0.1279297,2.5756013,2.790127,-0.020712573,2.75439,3.092082,-0.18291037,2.8925674,2.9654632,-0.016596824,2.8033702,3.1263657,-0.085819624,2.8329747,3.1696193,-0.13935831,3.063877,2.808713,0.055653334,2.9625912,3.1111486,0.2877627,2.723246,3.1440082,-0.012674943,2.8495595,3.0898182,-0.01647317,2.792709,3.2644684,0.21514547,2.9884632,2.9254417,0.21166012,2.7518637,2.923875,-0.13166012
246,player_0,2.522435,9.714441,0.021949306,2.4786274,9.646141,0.1708152,2.7154565,10.0183115,-0.1574538,2.994901,10.225447,0.25794652,2.1542172,10.44208,-0.52960837,1.9216003,8.870512,-0.02888161,2.5585268,9.582583,-0.3187112,2.7132032,9.391851,0.21394157,2.971099,10.141961,0.04224661,3.089151,10.166894,-0.13169873,3.141491,9.009075,0.20093109,3.0055535,9.727167,1.0420251,2.3082771,10.434551,0.087387845,2.6303596,10.044012,0.22881627,2.61543,10.714097,0.7650583,3.0255227,9.283878,0.18730164,2.3668284,9.755189,-0.10730162
246,player_1,2.8952024,3.2374496,0.039920263,2.8183758,3.3008208,0.02117663,2.7908103,3.329135,-0.01912165,2.9220629,3.4769468,0.05304756,2.6378167,3.6868095,-0.16907974,2.5523677,3.0704706,-0.04288122,2.7879474,3.4787333,-0.24863838,2.9506154,3.2985005,-0.02200941,2.8379192,3.4981081,-0.13594243,2.8634624,3.5779462,-0.20911598,3.2000618,3.1255074,0.06860881,3.060519,3.4812653,0.35935664,2.753006,3.517338,-0.00873955,2.9051008,3.4354746,-0.03680194,2.8244224,3.6689458,0.26844436,3.0883424,3.233765,0.27257085,2.780517,3.2293487,-0.19257085
